년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면
2020,용산구,56, 64 , 9 , 20 , 11 , 9 , 9 , 9 , - , 2 , - , 1 , 4 , - , 1 , 1 
2020,용산구,57, 53 , 10 , 14 , 8 , 6 , 12 , 5 , - , 1 , 1 , 3 , 2 , - , - , - 
2020,용산구,58, 67 , 12 , 27 , 9 , 3 , 11 , 13 , - , 1 , - , 1 , 4 , 1 , - , - 
2020,용산구,59, 87 , 13 , 23 , 12 , 5 , 12 , 7 , - , 2 , 1 , 1 , 2 , 1 , - , 1 
2020,용산구,60, 86 , 12 , 22 , 10 , 6 , 11 , 10 , - , 1 , - , - , 3 , - , - , - 
2020,용산구,61, 89 , 25 , 21 , 9 , 5 , 8 , 14 , - , 2 , 1 , - , 3 , 2 , - , - 
2020,용산구,62, 78 , 18 , 24 , 20 , 2 , 5 , 10 , - , 2 , 2 , - , 3 , - , - , - 
2020,용산구,63, 72 , 22 , 14 , 14 , 2 , 7 , 11 , - , 4 , 1 , 1 , 3 , - , - , - 
2020,용산구,64, 87 , 17 , 25 , 21 , 2 , 5 , 11 , - , 1 , 1 , 2 , 5 , - , - , - 
2020,용산구,65, 79 , 15 , 19 , 25 , 2 , 7 , 8 , - , 1 , 1 , 2 , 2 , - , - , - 
2020,용산구,66, 106 , 16 , 24 , 23 , 2 , 7 , 5 , - , 2 , 2 , 4 , 3 , - , - , - 
2020,용산구,67, 66 , 12 , 21 , 13 , - , 9 , 9 , - , - , 3 , 2 , 2 , 1 , - , - 
2020,용산구,68, 95 , 16 , 20 , 20 , 2 , 11 , 6 , - , - , - , - , 4 , - , - , - 
2020,용산구,69, 69 , 13 , 25 , 14 , 1 , 4 , 3 , - , 1 , 3 , 3 , 1 , - , 1 , - 
2020,용산구,70, 70 , 29 , 24 , 23 , 1 , 1 , 8 , - , 2 , 1 , 2 , 1 , - , - , - 
2020,용산구,71, 94 , 24 , 25 , 24 , - , 2 , 6 , - , - , 2 , 1 , 1 , - , - , - 
2020,용산구,72, 98 , 28 , 30 , 16 , 2 , 4 , 9 , - , - , 4 , 2 , 1 , - , - , - 
2020,용산구,73, 107 , 31 , 23 , 22 , 4 , 1 , 5 , - , 1 , 3 , 3 , 1 , 1 , - , - 
2020,용산구,74, 85 , 24 , 25 , 23 , 1 , - , 4 , - , 1 , 3 , - , 1 , - , - , - 
2020,용산구,75, 76 , 32 , 25 , 15 , - , 2 , 10 , - , 1 , 1 , 3 , 1 , - , - , - 
2020,용산구,76, 88 , 31 , 21 , 17 , - , - , 10 , - , 1 , - , 1 , - , - , 1 , - 
2020,용산구,77, 96 , 37 , 18 , 26 , - , 2 , 8 , - , 2 , 2 , - , 1 , - , 1 , - 
2020,용산구,78, 117 , 48 , 24 , 20 , - , - , 6 , - , - , 4 , 1 , - , - , 2 , - 
2020,용산구,79, 80 , 59 , 15 , 26 , 1 , 3 , 11 , - , - , 7 , 2 , - , - , - , 1 
2020,용산구,80, 81 , 34 , 17 , 20 , 1 , - , 9 , - , - , 2 , 1 , 1 , - , - , - 
2020,용산구,81, 78 , 45 , 19 , 29 , 1 , 1 , 6 , - , 2 , 4 , 1 , - , - , 2 , - 
2020,용산구,82, 69 , 46 , 21 , 24 , - , 1 , 4 , - , 1 , 1 , - , 1 , 1 , - , - 
2020,용산구,83, 70 , 41 , 17 , 17 , - , - , 4 , - , 1 , 2 , - , - , - , - , - 
2020,용산구,84, 54 , 35 , 19 , 10 , - , - , 4 , - , - , 1 , - , - , - , 1 , - 
2020,용산구,85, 59 , 43 , 17 , 14 , - , - , 2 , - , 2 , 1 , - , - , - , 1 , - 
2020,용산구,86, 39 , 41 , 10 , 18 , - , - , 3 , - , - , 1 , - , - , - , - , - 
2020,용산구,87, 41 , 26 , 9 , 7 , - , - , 2 , - , 1 , 1 , - , - , - , - , - 
2020,용산구,88, 30 , 29 , 15 , 7 , - , - , 4 , - , 1 , 1 , 1 , - , - , - , - 
2020,용산구,89, 24 , 31 , 6 , 2 , - , - , 1 , - , - , 1 , - , - , - , - , - 
2020,용산구,90, 20 , 23 , 7 , 2 , - , - , - , - , - , 1 , - , - , - , - , - 
2020,용산구,91, 9 , 15 , 4 , 3 , - , 1 , 1 , - , - , 1 , - , - , - , - , - 
2020,용산구,92, 13 , 12 , 3 , 3 , - , - , 2 , - , - , 1 , - , - , - , - , - 
2020,용산구,93, 10 , 10 , 2 , 1 , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,94, 2 , 9 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - 
2020,용산구,95, 3 , 11 , 1 , 1 , - , - , 1 , - , - , - , - , - , - , - , - 
2020,용산구,96, 3 , 6 , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,97, 2 , 3 , - , 2 , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,98, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,99, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,100, 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,101, - , 2 , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,104, - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,107, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,소계," 5,212 "," 1,625 "," 1,171 "," 1,178 ", 700 , 423 , 475 , 180 , 106 , 88 , 86 , 79 , 42 , 35 , 12 
2020,성동구,1, 1 , 2 , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,2, 1 , 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - 
2020,성동구,3, - , 1 , - , 4 , 1 , - , - , - , - , - , - , - , - , - , - 
2020,성동구,4, - , 3 , - , 1 , 2 , - , - , 2 , 9 , - , - , - , - , 1 , - 
2020,성동구,5, - , - , - , 6 , 3 , - , - , 4 , 1 , - , - , - , - , - , - 
2020,성동구,6, 2 , 1 , - , 5 , 6 , - , - , 8 , 3 , - , - , - , - , - , - 
2020,성동구,7, 1 , 1 , - , 1 , 11 , - , - , 9 , 2 , - , - , - , - , - , - 
2020,성동구,8, - , 2 , 1 , 2 , 7 , - , - , 9 , - , - , - , - , - , - , 1 
2020,성동구,9, - , 2 , - , 4 , 7 , - , - , 11 , 1 , - , - , - , - , - , - 
2020,성동구,10, - , - , - , 1 , 13 , - , - , 4 , 1 , - , - , - , - , - , - 
2020,성동구,11, - , - , - , - , 4 , - , - , 7 , - , - , - , - , - , 1 , - 
2020,성동구,12, 1 , - , - , 1 , 6 , - , - , 6 , - , - , - , - , 1 , - , - 
2020,성동구,13, - , 1 , 1 , 2 , 10 , - , - , 7 , 1 , - , - , - , - , 1 , - 
2020,성동구,14, 1 , - , 1 , 3 , 6 , - , - , 5 , - , - , - , 1 , - , - , - 
2020,성동구,15, - , - , 1 , 1 , 12 , - , - , 4 , - , - , - , 1 , - , - , - 
2020,성동구,16, 1 , - , - , 1 , 11 , - , - , 3 , - , - , - , - , 1 , - , - 
2020,성동구,17, 2 , - , - , 2 , 12 , - , - , 3 , - , - , - , - , - , - , - 
2020,성동구,18, 2 , 1 , 2 , 1 , 17 , - , 1 , 7 , 1 , - , - , - , - , - , - 
2020,성동구,19, 3 , 2 , 5 , 4 , 16 , - , - , 9 , - , - , - , - , - , 1 , - 
2020,성동구,20, 3 , 3 , 2 , 4 , 20 , 1 , - , 7 , 1 , - , - , - , - , 2 , - 
2020,성동구,21, 5 , 1 , 3 , 3 , 18 , 1 , - , 10 , 1 , - , - , - , - , - , - 
2020,성동구,22, 2 , 1 , 3 , 5 , 25 , - , - , 7 , - , - , - , 1 , - , 1 , - 
2020,성동구,23, 3 , 2 , - , 5 , 22 , - , 1 , 9 , - , - , - , - , - , - , - 
2020,성동구,24, 11 , 1 , 1 , 4 , 31 , - , 1 , 6 , 1 , - , - , - , - , 1 , - 
2020,성동구,25, 9 , 4 , 3 , 5 , 19 , 2 , - , 9 , - , - , - , - , - , - , - 
2020,성동구,26, 9 , 3 , 1 , 6 , 18 , 2 , - , 4 , - , - , - , - , - , - , - 
2020,성동구,27, 7 , 3 , 2 , 3 , 17 , 3 , 3 , 4 , 1 , - , - , - , - , - , - 
2020,성동구,28, 11 , 4 , 4 , 3 , 11 , 6 , 2 , 5 , - , - , - , 1 , 1 , - , - 
2020,성동구,29, 6 , 2 , 3 , 4 , 17 , 2 , 4 , 4 , 1 , - , - , - , - , 1 , - 
2020,성동구,30, 13 , 3 , 8 , 4 , 21 , 1 , - , 2 , - , - , 1 , - , - , 1 , - 
2020,성동구,31, 8 , 4 , 3 , 3 , 14 , 3 , 1 , 2 , - , - , - , - , - , - , - 
2020,성동구,32, 12 , 3 , 4 , 6 , 10 , 7 , - , 5 , - , - , - , - , 1 , 1 , - 
2020,성동구,33, 15 , 3 , 6 , 1 , 17 , 2 , 1 , 3 , - , - , - , - , - , - , - 
2020,성동구,34, 17 , 3 , 6 , 2 , 12 , 1 , 1 , 1 , - , - , - , - , - , - , - 
2020,성동구,35, 14 , 5 , 6 , 2 , 10 , 3 , - , 2 , 1 , 1 , - , - , - , - , - 
2020,성동구,36, 18 , 2 , 6 , 1 , 11 , 3 , 2 , 1 , - , - , - , - , 1 , - , - 
2020,성동구,37, 25 , 4 , 8 , 2 , 7 , 7 , 3 , - , - , - , - , 1 , - , - , - 
2020,성동구,38, 23 , 3 , 10 , 10 , 17 , 6 , 3 , - , 1 , - , - , - , - , - , - 
2020,성동구,39, 37 , 8 , 10 , 5 , 7 , 8 , 5 , - , - , - , - , - , - , - , - 
2020,성동구,40, 23 , 2 , 6 , 7 , 9 , 8 , 7 , - , - , 1 , 1 , - , 4 , - , - 
2020,성동구,41, 31 , 6 , 6 , 6 , 12 , 6 , 5 , - , - , - , - , - , 1 , - , - 
2020,성동구,42, 22 , 1 , 11 , 4 , 8 , 5 , 1 , - , - , - , 1 , - , - , - , - 
2020,성동구,43, 39 , 6 , 11 , 2 , 7 , 9 , 6 , 1 , - , - , - , - , 1 , 1 , - 
2020,성동구,44, 41 , 9 , 12 , 3 , 11 , 5 , 4 , - , - , - , - , - , 2 , - , - 
2020,성동구,45, 34 , 5 , 11 , 8 , 10 , 8 , 8 , - , 1 , - , - , - , 2 , 1 , - 
2020,성동구,46, 49 , 6 , 17 , 6 , 9 , 5 , 4 , - , 2 , - , - , - , 2 , - , - 
2020,성동구,47, 42 , 6 , 10 , 7 , 8 , 16 , 3 , - , - , - , - , 1 , - , - , 2 
2020,성동구,48, 55 , 9 , 20 , 12 , 7 , 11 , 7 , - , 1 , - , 1 , 1 , 2 , 1 , - 
2020,성동구,49, 59 , 6 , 21 , 6 , 13 , 17 , 13 , - , 2 , 1 , 1 , - , 1 , - , 2 
2020,성동구,50, 56 , 11 , 13 , 10 , 9 , 12 , 14 , - , 4 , - , - , 3 , 2 , - , - 
2020,성동구,51, 75 , 8 , 25 , 11 , 8 , 19 , 7 , - , 2 , 1 , - , 5 , - , - , - 
2020,성동구,52, 80 , 12 , 17 , 20 , 12 , 17 , 13 , - , 1 , 1 , - , 2 , - , - , - 
2020,성동구,53, 92 , 14 , 16 , 12 , 12 , 17 , 5 , - , 2 , - , 1 , 1 , 1 , - , - 
2020,성동구,54, 99 , 11 , 23 , 14 , 7 , 12 , 9 , - , - , 1 , 2 , - , 1 , - , 2 
2020,성동구,55, 81 , 15 , 13 , 17 , 9 , 10 , 9 , - , 2 , 1 , - , 1 , 1 , - , - 
2020,성동구,56, 92 , 18 , 33 , 22 , 5 , 9 , 11 , - , 4 , - , 1 , 2 , 1 , - , - 
2020,성동구,57, 122 , 19 , 21 , 18 , 5 , 12 , 14 , - , 3 , - , - , 3 , 1 , - , - 
2020,성동구,58, 120 , 20 , 21 , 22 , 7 , 16 , 15 , - , 2 , - , 1 , 3 , - , 1 , 1 
2020,성동구,59, 138 , 28 , 25 , 29 , 6 , 15 , 17 , - , 3 , 2 , 1 , 5 , 5 , 1 , 1 
2020,성동구,60, 165 , 25 , 29 , 31 , 7 , 17 , 21 , - , 3 , 2 , 1 , 1 , - , - , - 
2020,성동구,61, 122 , 21 , 32 , 20 , 6 , 17 , 16 , - , 4 , 2 , 4 , 3 , 1 , 1 , 1 
2020,성동구,62, 145 , 26 , 31 , 29 , 6 , 16 , 18 , - , 1 , - , 2 , 2 , 1 , 1 , 1 
2020,성동구,63, 160 , 34 , 24 , 21 , 2 , 11 , 9 , - , 4 , 6 , 4 , 4 , 1 , - , - 
2020,성동구,64, 148 , 27 , 29 , 28 , 8 , 12 , 17 , - , 4 , 2 , 5 , 5 , 2 , 2 , - 
2020,성동구,65, 126 , 31 , 33 , 30 , 4 , 8 , 13 , - , 2 , 2 , 4 , 3 , 1 , - , - 
2020,성동구,66, 135 , 25 , 24 , 42 , 1 , 5 , 12 , - , 2 , 2 , 1 , 5 , 1 , 1 , 1 
2020,성동구,67, 108 , 25 , 21 , 27 , 10 , 5 , 10 , - , 3 , 1 , 5 , 1 , 2 , - , - 
2020,성동구,68, 141 , 21 , 29 , 34 , 4 , 10 , 13 , - , 1 , 2 , 2 , 5 , - , 1 , - 
2020,성동구,69, 105 , 26 , 14 , 23 , 1 , 5 , 8 , - , 1 , 1 , 9 , 2 , - , - , - 
2020,성동구,70, 140 , 26 , 20 , 22 , - , 6 , 5 , - , 3 , 5 , 3 , 3 , - , - , - 
2020,성동구,71, 152 , 32 , 33 , 35 , 1 , 1 , 9 , - , 2 , 1 , 2 , 1 , - , 1 , - 
2020,성동구,72, 135 , 46 , 34 , 23 , 2 , 3 , 10 , - , 2 , 2 , 5 , 2 , - , 1 , - 
2020,성동구,73, 144 , 47 , 33 , 47 , 1 , 1 , 16 , - , 3 , 5 , 4 , 2 , - , - , - 
2020,성동구,74, 118 , 35 , 25 , 35 , - , 5 , 10 , - , 2 , 4 , 3 , 2 , - , 3 , - 
2020,성동구,75, 103 , 42 , 25 , 27 , 2 , 3 , 9 , - , 1 , 1 , 3 , 1 , - , 1 , - 
2020,성동구,76, 130 , 50 , 30 , 40 , - , 2 , 12 , - , 2 , 5 , 3 , - , - , 2 , - 
2020,성동구,77, 140 , 56 , 34 , 39 , 1 , - , 5 , - , 1 , 6 , 2 , 1 , - , 1 , - 
2020,성동구,78, 169 , 77 , 36 , 41 , - , 2 , 15 , - , 1 , 4 , 3 , 1 , - , 1 , - 
2020,성동구,79, 134 , 65 , 31 , 34 , - , 1 , 8 , - , 2 , 5 , 1 , - , - , - , - 
2020,성동구,80, 112 , 66 , 23 , 27 , - , 1 , 6 , - , 1 , 1 , 5 , 1 , - , - , - 
2020,성동구,81, 109 , 56 , 22 , 28 , - , 3 , 9 , - , 1 , 4 , 1 , - , - , - , - 
2020,성동구,82, 118 , 56 , 19 , 35 , 1 , - , 4 , - , 1 , 3 , 1 , 1 , - , - , - 
2020,성동구,83, 106 , 82 , 19 , 12 , - , - , 7 , - , 1 , - , 1 , - , - , - , - 
2020,성동구,84, 92 , 56 , 17 , 14 , - , 1 , 5 , - , - , 1 , - , - , 1 , 2 , - 
2020,성동구,85, 81 , 37 , 19 , 12 , 1 , 1 , 2 , - , - , 2 , 1 , - , - , - , - 
2020,성동구,86, 69 , 51 , 12 , 14 , - , - , 2 , - , 1 , 4 , - , - , - , - , - 
2020,성동구,87, 50 , 31 , 10 , 14 , - , - , - , - , 1 , 1 , - , - , - , - , - 
2020,성동구,88, 37 , 31 , 7 , 7 , - , - , 2 , - , - , 2 , - , - , - , 1 , - 
2020,성동구,89, 28 , 27 , 6 , 8 , - , - , 2 , - , - , - , - , - , - , - , - 
2020,성동구,90, 23 , 30 , 4 , 9 , - , - , - , - , - , 2 , - , - , - , - , - 
2020,성동구,91, 20 , 21 , 2 , 2 , - , - , - , - , 1 , - , - , - , - , - , - 
2020,성동구,92, 14 , 23 , 2 , 5 , - , - , - , - , - , 1 , - , - , - , - , - 
2020,성동구,93, 8 , 10 , 5 , 4 , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,94, 4 , 5 , 1 , 2 , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,95, 4 , 5 , 1 , 2 , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,96, - , 3 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,97, 1 , 2 , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,98, - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,99, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,100, 1 , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,101, 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,성동구,103, - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,광진구,소계," 5,593 "," 1,702 "," 1,316 "," 1,221 ", 812 , 513 , 600 , 174 , 92 , 109 , 65 , 69 , 42 , 37 , 8 
2020,광진구,1, - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
2020,광진구,2, - , 1 , - , 1 , 2 , - , - , - , - , - , - , - , - , - , - 
2020,광진구,3, 3 , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - 
2020,광진구,4, 1 , 3 , - , 6 , - , - , - , 2 , - , - , - , - , - , - , - 
2020,광진구,5, 2 , 3 , - , 2 , 1 , - , - , 4 , 5 , - , - , - , - , - , - 
2020,광진구,6, - , - , 1 , 2 , 3 , - , - , 8 , 2 , - , - , - , - , - , - 
2020,광진구,7, - , 2 , - , 3 , 8 , - , - , 7 , 1 , - , - , - , - , - , - 
2020,광진구,8, 1 , 1 , - , - , 14 , - , - , 10 , 2 , - , - , - , - , - , - 
2020,광진구,9, - , 1 , - , 2 , 9 , - , - , 13 , - , - , - , - , - , - , 1 
2020,광진구,10, 3 , 1 , - , - , 7 , - , - , 7 , 1 , 1 , - , - , - , - , - 
2020,광진구,11, 2 , - , - , 2 , 12 , - , - , 8 , - , - , - , - , - , - , - 
2020,광진구,12, - , - , - , 4 , 13 , - , 1 , 6 , - , - , - , - , - , - , - 
2020,광진구,13, - , 1 , - , - , 13 , - , - , 1 , - , - , - , - , - , - , - 
2020,광진구,14, 3 , 1 , 3 , 1 , 11 , - , - , 3 , - , - , - , - , - , 1 , - 
2020,광진구,15, 2 , 1 , - , 3 , 10 , - , - , 3 , - , - , - , - , - , - , - 
2020,광진구,16, 1 , 1 , - , 2 , 12 , - , - , 1 , - , - , - , - , - , 1 , - 
2020,광진구,17, 3 , 2 , 1 , 3 , 14 , - , - , 7 , 1 , - , 1 , - , - , - , - 
2020,광진구,18, 1 , 1 , 1 , 2 , 10 , - , - , 4 , - , - , - , - , - , 1 , - 
2020,광진구,19, 4 , 1 , 3 , 1 , 16 , - , - , 3 , - , - , - , - , - , - , - 
2020,광진구,20, 1 , 2 , 3 , 4 , 18 , - , - , 7 , - , - , - , - , - , - , - 
2020,광진구,21, 4 , 2 , 4 , 1 , 24 , 1 , - , 8 , - , - , - , - , - , - , - 
2020,광진구,22, 12 , - , 2 , 3 , 29 , 2 , 2 , 11 , 1 , - , - , 1 , - , - , - 
2020,광진구,23, 4 , 3 , 3 , 6 , 27 , 3 , - , 11 , 2 , - , - , - , - , 1 , - 
2020,광진구,24, 9 , 2 , 1 , 7 , 20 , 2 , 2 , 5 , - , - , - , - , - , - , - 
2020,광진구,25, 12 , - , 4 , 4 , 23 , 2 , 2 , 2 , - , - , - , - , - , 2 , - 
2020,광진구,26, 14 , 2 , 7 , - , 18 , 2 , 1 , 7 , - , - , - , - , - , - , - 
2020,광진구,27, 21 , 5 , 6 , 4 , 25 , 3 , 1 , 7 , 1 , - , - , - , - , - , - 
2020,광진구,28, 15 , 3 , 6 , 4 , 31 , 1 , 1 , 6 , - , - , - , - , 2 , - , - 
2020,광진구,29, 12 , 5 , 6 , 3 , 23 , 6 , 3 , 4 , - , - , - , - , - , 1 , 1 
2020,광진구,30, 9 , 2 , 12 , 4 , 18 , 1 , 1 , 1 , - , - , - , - , - , - , - 
2020,광진구,31, 14 , 2 , 12 , 1 , 16 , 1 , 4 , 2 , - , - , - , 1 , - , - , 1 
2020,광진구,32, 16 , 4 , 3 , 5 , 19 , 3 , 7 , 7 , - , - , - , - , - , 1 , - 
2020,광진구,33, 22 , 2 , 6 , 2 , 13 , 10 , 6 , 2 , - , - , - , - , - , 1 , - 
2020,광진구,34, 13 , 2 , 4 , 4 , 19 , 8 , - , 1 , - , - , - , 1 , - , - , - 
2020,광진구,35, 17 , 1 , 4 , 5 , 18 , 5 , 3 , - , 1 , - , - , - , 2 , 1 , - 
2020,광진구,36, 9 , 1 , 17 , 8 , 10 , 7 , 5 , 1 , - , 2 , - , - , - , - , 1 
2020,광진구,37, 23 , 2 , 8 , 1 , 13 , 5 , 8 , - , 1 , - , - , - , 1 , 1 , - 
2020,광진구,38, 22 , 2 , 9 , 6 , 15 , 10 , 2 , 1 , - , - , - , - , - , - , - 
2020,광진구,39, 32 , 8 , 19 , 7 , 19 , 11 , - , 1 , - , - , - , - , 1 , - , - 
2020,광진구,40, 28 , 6 , 16 , 6 , 12 , 8 , 5 , - , - , - , - , 1 , - , - , - 
2020,광진구,41, 30 , 6 , 13 , 2 , 21 , 13 , 10 , 2 , - , - , - , - , 1 , - , - 
2020,광진구,42, 34 , 3 , 15 , 6 , 11 , 10 , 6 , - , 1 , 2 , - , - , - , - , - 
2020,광진구,43, 48 , 3 , 15 , 9 , 13 , 17 , 6 , - , - , - , - , - , - , 1 , - 
2020,광진구,44, 42 , 6 , 11 , 9 , 20 , 9 , 8 , - , 1 , - , - , - , - , 1 , - 
2020,광진구,45, 41 , 3 , 12 , 4 , 6 , 13 , 7 , - , - , - , - , - , 1 , 1 , - 
2020,광진구,46, 50 , 7 , 21 , 6 , 11 , 17 , 10 , - , 4 , - , - , - , - , - , - 
2020,광진구,47, 60 , 13 , 11 , 8 , 14 , 18 , 6 , - , 2 , 1 , 1 , 1 , 1 , - , - 
2020,광진구,48, 74 , 7 , 19 , 9 , 16 , 14 , 9 , 1 , - , - , - , - , 1 , - , - 
2020,광진구,49, 63 , 5 , 14 , 7 , 10 , 20 , 11 , - , 3 , - , 1 , 2 , 2 , - , - 
2020,광진구,50, 77 , 11 , 16 , 12 , 10 , 22 , 8 , - , - , 2 , - , - , 1 , - , - 
2020,광진구,51, 91 , 7 , 22 , 17 , 6 , 21 , 12 , - , 3 , 2 , - , 1 , - , - , - 
2020,광진구,52, 75 , 9 , 22 , 15 , 13 , 14 , 17 , - , 2 , 1 , 3 , 7 , - , 1 , - 
2020,광진구,53, 102 , 9 , 28 , 21 , 7 , 15 , 22 , - , 2 , - , 2 , 1 , 1 , - , - 
2020,광진구,54, 105 , 12 , 22 , 18 , 6 , 13 , 11 , - , 1 , 2 , - , 1 , 3 , - , - 
2020,광진구,55, 98 , 20 , 25 , 12 , 9 , 15 , 9 , - , - , - , 1 , 1 , 5 , 1 , - 
2020,광진구,56, 109 , 15 , 25 , 18 , 3 , 18 , 17 , - , 1 , 4 , - , - , 2 , 1 , - 
2020,광진구,57, 131 , 14 , 28 , 17 , 5 , 5 , 10 , - , 1 , - , 2 , 5 , - , - , - 
2020,광진구,58, 132 , 16 , 25 , 26 , 4 , 17 , 12 , - , 2 , 1 , 2 , 1 , 2 , 1 , - 
2020,광진구,59, 156 , 29 , 24 , 28 , 11 , 19 , 21 , - , 2 , 5 , - , 7 , 3 , 1 , 2 
2020,광진구,60, 175 , 34 , 42 , 27 , 5 , 11 , 17 , - , 4 , - , 1 , 3 , 2 , 1 , - 
2020,광진구,61, 151 , 31 , 22 , 37 , 6 , 11 , 10 , - , 2 , 4 , 1 , 5 , - , - , 1 
2020,광진구,62, 178 , 20 , 32 , 27 , 4 , 11 , 20 , - , 2 , - , 1 , 1 , 2 , 1 , - 
2020,광진구,63, 182 , 32 , 36 , 32 , 5 , 14 , 19 , - , 1 , - , 5 , 2 , - , 1 , - 
2020,광진구,64, 150 , 28 , 33 , 27 , 4 , 12 , 20 , - , 2 , 2 , 2 , 1 , - , - , - 
2020,광진구,65, 160 , 26 , 31 , 33 , 6 , 11 , 19 , - , 2 , 4 , 2 , 4 , 2 , - , - 
2020,광진구,66, 167 , 27 , 24 , 24 , 1 , 9 , 19 , - , - , 4 , 2 , - , - , - , - 
2020,광진구,67, 132 , 32 , 32 , 28 , 2 , 5 , 17 , - , 3 , 5 , 3 , 2 , - , 1 , 1 
2020,광진구,68, 162 , 33 , 41 , 32 , 2 , 10 , 14 , - , 2 , 5 , 2 , 1 , - , - , - 
2020,광진구,69, 103 , 23 , 25 , 34 , 3 , 5 , 8 , - , 1 , 3 , - , 4 , - , 1 , - 
2020,광진구,70, 133 , 35 , 30 , 27 , 4 , 3 , 13 , - , 6 , 3 , 7 , 4 , 1 , 3 , - 
2020,광진구,71, 150 , 40 , 28 , 29 , 1 , 6 , 13 , - , 2 , 4 , 4 , - , 2 , 1 , - 
2020,광진구,72, 144 , 57 , 33 , 29 , 2 , 5 , 14 , - , 1 , 4 , 4 , 1 , - , 1 , - 
2020,광진구,73, 163 , 50 , 32 , 38 , - , 2 , 12 , - , 4 , 2 , - , 3 , 1 , - , - 
2020,광진구,74, 150 , 54 , 21 , 21 , 2 , 1 , 13 , - , 3 , 2 , 1 , 3 , 2 , 1 , - 
2020,광진구,75, 132 , 50 , 31 , 26 , 1 , 6 , 11 , - , 1 , - , 2 , - , - , 1 , - 
2020,광진구,76, 147 , 51 , 27 , 29 , - , 2 , 12 , - , 2 , 4 , 1 , 2 , 1 , - , - 
2020,광진구,77, 130 , 63 , 33 , 40 , - , 1 , 10 , - , 1 , 6 , 2 , 1 , - , 2 , - 
2020,광진구,78, 167 , 82 , 36 , 48 , 2 , 1 , 10 , - , 2 , 6 , 2 , 1 , - , 1 , - 
2020,광진구,79, 116 , 51 , 18 , 42 , - , - , 9 , - , 1 , 4 , 2 , - , - , - , - 
2020,광진구,80, 103 , 44 , 24 , 29 , - , 2 , 12 , - , 1 , 1 , 1 , - , - , 2 , - 
2020,광진구,81, 118 , 63 , 24 , 27 , - , - , 11 , - , 4 , - , 3 , - , - , - , - 
2020,광진구,82, 84 , 56 , 20 , 36 , - , 2 , 5 , - , - , 3 , - , - , - , - , - 
2020,광진구,83, 82 , 69 , 17 , 35 , 1 , 2 , 4 , - , 2 , 8 , 4 , - , - , 1 , - 
2020,광진구,84, 86 , 46 , 19 , 13 , - , - , 8 , - , - , 2 , - , - , - , - , - 
2020,광진구,85, 65 , 63 , 16 , 21 , - , - , 4 , - , - , 1 , - , - , - , - , - 
2020,광진구,86, 52 , 44 , 9 , 17 , - , - , 1 , - , - , - , - , - , - , - , - 
2020,광진구,87, 37 , 54 , 7 , 5 , - , - , 3 , - , - , 4 , - , - , - , - , - 
2020,광진구,88, 31 , 42 , 10 , 11 , - , - , 1 , - , - , 4 , - , - , - , - , - 
2020,광진구,89, 24 , 30 , 10 , 7 , - , - , 1 , - , - , - , - , - , - , - , - 
2020,광진구,90, 17 , 18 , 5 , 9 , - , - , 3 , - , - , - , - , - , - , - , - 
2020,광진구,91, 14 , 28 , 8 , 5 , - , - , - , - , - , - , - , - , - , - , - 
2020,광진구,92, 12 , 10 , 2 , 3 , - , - , 1 , - , - , - , - , - , - , - , - 
2020,광진구,93, 9 , 15 , 1 , 2 , - , - , - , - , - , - , - , - , - , - , - 
2020,광진구,94, 8 , 6 , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,광진구,95, 2 , 8 , 3 , 2 , - , - , - , - , - , - , - , - , - , - , - 
